path,#multi,nodes,type
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_6139_x4843_y27122.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_4619_x10185_y12182.swc,1,[68],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6228_x12697_y8412.swc,2,"[21310, 47953]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_4711_x14090_y3943.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3701_x5589_y7633.swc,4,"[10, 4113, 4273, 4641]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00095.swc,1,[29450],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00111.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00064.swc,4,"[712, 10376, 14907, 15059]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00077.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00157.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01109.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_6401_x7989_y3767.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00064.swc,1,[10844],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00386.swc,3,"[31, 5641, 6088]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4302_x30805_y9233.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01115.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00036.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5965_x17541_y6435.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5393_x8284_y3671.swc,4,"[168, 591, 28362, 29322]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00023.swc,2,"[42, 235]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_7541_x13210_y4462.swc,5,"[306, 3171, 4649, 6484, 9407]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7024_x9012_y4138.swc,14,"[21060, 21107, 21158, 21326, 22722, 22734, 23031, 23133, 23160, 23305, 27965, 27980, 28092, 43131]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00078.swc,1,[343],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00082.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_4327_x4847_y18972.swc,1,[217],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00017.swc,1,[2041],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00125.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00146.swc,3,"[15242, 16158, 16771]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_00024.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00052.swc,3,"[3968, 5420, 7815]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00069.swc,4,"[2339, 3224, 7436, 8335]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5131_x7596_y7239.swc,2,"[358, 2620]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00011.swc,1,[241],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3893_x17507_y26071.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00026.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00040.swc,1,[5341],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00125.swc,1,[327],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00080.swc,1,[10491],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00009.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00040.swc,5,"[148, 10765, 12412, 12491, 27288]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00044.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_2400_x15836_y7243.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00564.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3488_x24952_y7321.swc,4,"[2811, 8290, 12535, 19199]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00110.swc,2,"[10, 71658]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00136.swc,8,"[6166, 6431, 7495, 19018, 41528, 45762, 47473, 74387]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00192.swc,3,"[12810, 13074, 17922]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00010.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00141.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00079.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00009.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00078.swc,5,"[4583, 7595, 8001, 9433, 12414]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00001.swc,1,[5828],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00045.swc,1,[6235],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4345_x7097_y4738.swc,1,[14881],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00017.swc,3,"[2790, 4807, 6760]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00055.swc,3,"[2267, 3714, 9141]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00061.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00015.swc,3,"[3859, 4806, 8105]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_6076_x17177_y3306.swc,3,"[77, 3432, 6828]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3758_x14594_y6944.swc,4,"[399, 417, 18030, 46111]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00010.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_5648_x4839_y28849.swc,2,"[11782, 22689]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01124.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00132.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3973_x31634_y12362.swc,3,"[14726, 16367, 17434]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00078.swc,3,"[1867, 1964, 3193]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00152.swc,3,"[7834, 18051, 23556]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01062.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_3680_x13452_y7614.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00017.swc,2,"[256, 3568]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00125.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3832_x10338_y8748.swc,1,[550],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4384_x15799_y10704.swc,2,"[521, 2100]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01055.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00044.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00304.swc,8,"[3992, 4882, 6096, 7146, 8207, 12446, 14961, 19841]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01051.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01078.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17782_3672_x34784_y19432.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00074.swc,1,[4265],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4054_x19963_y5080.swc,4,"[189, 3869, 8998, 11536]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00577.swc,1,[3085],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00122.swc,4,"[5611, 10006, 13536, 15859]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_4725_x30684_y6703.swc,5,"[7932, 11526, 12019, 13835, 14114]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4410_x8772_y3996.swc,1,[16778],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5482_x15126_y4142.swc,1,[15793],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00035.swc,3,"[7800, 10355, 12126]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00180.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00091.swc,3,"[17197, 26055, 26620]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00057.swc,1,[34862],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00057.swc,2,"[1698, 7314]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3729_x15443_y26410.swc,1,[72133],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00083.swc,3,"[2898, 3676, 12160]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00444.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_5361_x17741_y11849.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6604_x9161_y4006.swc,6,"[5286, 15043, 31649, 42339, 42834, 43109]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6028_x9772_y42888.swc,1,[17201],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6846_x11548_y2831.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01133.swc,1,[12284],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00154.swc,1,[5491],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_7341_x4593_y22594.swc,11,"[61, 38832, 42332, 43146, 46176, 46184, 46243, 49058, 49065, 49348, 49488]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01044.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00005.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_1641_x24165_y10580.swc,2,"[149, 35597]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191807_4821_x3698_y18726.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00287.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00134.swc,1,[8068],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3875_x8707_y8341.swc,2,"[7782, 13028]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18470_3582_x22459_y29708.swc,3,"[4640, 4727, 43271]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_4797_x9453_y2359.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00054.swc,1,[15684],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00079.swc,2,"[15721, 25440]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00256.swc,2,"[16109, 17773]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00131.swc,1,[8966],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01108.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00175.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00015.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00010.swc,3,"[5165, 11864, 15178]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_4267_x2794_y21031.swc,1,[1028],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00046.swc,2,"[5076, 5676]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00131.swc_stamp_2021_05_21_16_59.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00163.swc,5,"[14735, 14788, 28970, 35784, 37052]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3690_x8282_y9898.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00044.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00133.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00070.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00123.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00133.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00093.swc,3,"[298, 1768, 3323]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_8235_x25208_y14610.swc,8,"[7138, 7476, 8603, 10366, 15172, 17056, 26191, 40101]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4453_x9586_y8809.swc,6,"[4886, 5036, 8036, 8045, 8784, 9962]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_3887_x5901_y10339.swc,2,"[5, 35217]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00003.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00153.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00234.swc,1,[16956],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00349.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00066.swc,4,"[9146, 9304, 14114, 20843]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_5166_x11993_y10858.swc,1,[7509],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3932_x25373_y7132.swc,3,"[250, 421, 18248]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3316_x8214_y11076.swc,1,[178],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5317_x24548_y3717.swc,1,[1701],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00127.swc,4,"[17823, 18005, 19253, 19344]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00049.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00085.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3841_x9500_y7920.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00014.swc,1,[553],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00586.swc,4,"[3017, 3183, 3562, 17739]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00144.swc,6,"[1983, 2326, 3907, 16363, 18273, 18764]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5553_x7275_y3994.swc,3,"[2928, 4619, 20200]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4330_x29413_y7746.swc,2,"[405, 3172]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00041.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_2201_x8046_y23301.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00088.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3350_x8925_y9653.swc,1,[378],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00118.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_4429_x7945_y3080.swc,2,"[176, 5600]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00053.swc,7,"[6956, 9858, 15492, 23125, 23292, 24342, 24807]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191801_4180_x7440_y5386.swc,4,"[1244, 15242, 16636, 16827]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01039.swc,3,"[2975, 8210, 14005]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17788_5767_x16636_y3662.swc,19,"[85, 1069, 10705, 13803, 18492, 18810, 24213, 28395, 29916, 30008, 31736, 47365, 55703, 57730, 58806, 58828, 59271, 59611, 60288]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00043.swc,1,[3733],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4001_x4383_y7249.swc,1,[8936],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_4764_x6621_y5727.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00145.swc,5,"[4487, 7218, 8242, 8246, 10657]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_4693_x10912_y2095.swc,4,"[8791, 19318, 31900, 32398]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00048.swc,1,[359],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01045.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00261.swc,1,[11919],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00075.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00172.swc,3,"[1557, 9072, 11746]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_4229_x13663_y8589.swc,2,"[117, 45557]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00106.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_6757_x10353_y4324.swc,2,"[67, 14310]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00115.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_2657_x11930_y12250.swc,2,"[18692, 37407]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5531_x7356_y7030.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5033_x32118_y8975.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00119.swc,7,"[253, 841, 6514, 14737, 17002, 21402, 21693]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5941_x16325_y2938.swc,1,[7231],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00006.swc,1,[574],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00117.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00050.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00058.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01056.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_4029_x13079_y8858.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00032.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00230.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_4290_x5671_y18488.swc,4,"[34601, 34756, 34827, 37853]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00258.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00008.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00199.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00072.swc,2,"[2413, 15505]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00053.swc,3,"[6938, 11940, 17082]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00260.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00105.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_6821_x5144_y6844.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7245_x12979_y2864.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01022.swc,3,"[13337, 32716, 33026]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00071.swc_stamp_2021_05_21_17_45.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00055.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00007.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00065.swc,4,"[10989, 19718, 21312, 21616]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3701_x7703_y4993.swc,2,"[4088, 11855]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4457_x7592_y10554.swc,4,"[1057, 2863, 8163, 8462]",R1741
